ID,name,Sex,Age,Height,Weight,NOC,Year,Season,City,Sport,Medal
13369,Rachel Kristine Bootsma,0,18,173,66,USA,2012,Summer,London,Swimming,0
13369,Rachel Kristine Bootsma,0,18,173,66,USA,2012,Summer,London,Swimming,3
13371,"Robert Lewis ""Bob"" Boozer",1,23,203,99,USA,1960,Summer,Roma,Basketball,3
13372,"Carlos Austin Boozer, Jr.",1,22,206,117,USA,2004,Summer,Athi,Basketball,1
13372,"Carlos Austin Boozer, Jr.",1,26,206,117,USA,2008,Summer,Beijing,Basketball,3
13379,Hillary Bor,1,26,168,52,USA,2016,Summer,Rio de Janeiro,Athletics,0
13386,Carl Lewis Borack,1,25,183,76,USA,1972,Summer,Munich,Fencing,0
13386,Carl Lewis Borack,1,25,183,76,USA,1972,Summer,Munich,Fencing,0
13387,"Charles Edward ""Charley"" Borah",1,22,178,68,USA,1928,Summer,Amsterdam,Athletics,0
13387,"Charles Edward ""Charley"" Borah",1,22,178,68,USA,1928,Summer,Amsterdam,Athletics,3
13397,"Earl Frederick ""Fred"" Borchelt",1,22,195,89,USA,1976,Summer,Montreal,Rowing,0
13397,"Earl Frederick ""Fred"" Borchelt",1,30,195,89,USA,1984,Summer,Los Angeles,Rowing,2
13422,"Patrick Lance ""Pat"" Borders",1,37,185,91,USA,2000,Summer,Sydney,Baseball,3
13473,Brenda Grace Borgh (-Bartlett),0,15,175,63,USA,1976,Summer,Montreal,Swimming,0
13483,Stacey Borgman,0,29,175,60,USA,2004,Summer,Athi,Rowing,0
13521,"Hern Anthony ""Chico"" Borja",1,24,180,75,USA,1984,Summer,Los Angeles,Football,0
13549,Brittany Borman,0,23,183,77,USA,2012,Summer,London,Athletics,0
13549,Brittany Borman,0,27,183,77,USA,2016,Summer,Rio de Janeiro,Athletics,0
13682,"Vincent Joseph ""Vince"" Boryla",1,21,195,95,USA,1948,Summer,London,Basketball,3
13702,Peter George Bos,1,22,193,88,USA,1960,Summer,Roma,Rowing,0
13739,"Christopher Wesson ""Chris"" Bosh",1,24,208,104,USA,2008,Summer,Beijing,Basketball,3
13782,"William ""Bill"" Bossio",1,20,155,54,USA,1948,Summer,London,Boxing,0
13789,"Joseph Robert  ""Joe"" Bost",1,19,160,63,USA,1976,Summer,Montreal,Judo,0
13797,Ralph Harold Boston,1,21,187,74,USA,1960,Summer,Roma,Athletics,3
13797,Ralph Harold Boston,1,25,187,74,USA,1964,Summer,Tokyo,Athletics,2
13797,Ralph Harold Boston,1,29,187,74,USA,1968,Summer,Mexico City,Athletics,1
13802,"Catherine La Ora ""Cathy"" Boswell",0,21,183,78,USA,1984,Summer,Los Angeles,Basketball,3
13854,"Molly Ray Botkin (-Rossiter, -Trees)",0,16,173,61,USA,1960,Summer,Roma,Swimming,3
13860,"Elizabeth Anne ""Beth"" Botsford",0,15,165,49,USA,1996,Summer,Atlanta,Swimming,3
13860,"Elizabeth Anne ""Beth"" Botsford",0,15,165,49,USA,1996,Summer,Atlanta,Swimming,0
13860,"Elizabeth Anne ""Beth"" Botsford",0,15,165,49,USA,1996,Summer,Atlanta,Swimming,3
13882,"Joseph Stuart ""Joe"" Bottom",1,21,194,87,USA,1976,Summer,Montreal,Swimming,0
13882,"Joseph Stuart ""Joe"" Bottom",1,21,194,87,USA,1976,Summer,Montreal,Swimming,2
13882,"Joseph Stuart ""Joe"" Bottom",1,21,194,87,USA,1976,Summer,Montreal,Swimming,3
13916,Henry Charles Boucha,1,20,186,84,USA,1972,Winter,Sapporo,Ice Hockey,2
13930,Derek A. Bouchard-Hall,1,30,187,74,USA,2000,Summer,Sydney,Cycling,0
13969,David Alasdair Boudia,1,19,175,73,USA,2008,Summer,Beijing,Diving,0
13969,David Alasdair Boudia,1,19,175,73,USA,2008,Summer,Beijing,Diving,0
13969,David Alasdair Boudia,1,23,175,73,USA,2012,Summer,London,Diving,3
13969,David Alasdair Boudia,1,23,175,73,USA,2012,Summer,London,Diving,1
13969,David Alasdair Boudia,1,27,175,73,USA,2016,Summer,Rio de Janeiro,Diving,1
13969,David Alasdair Boudia,1,27,175,73,USA,2016,Summer,Rio de Janeiro,Diving,2
14089,Allen Harold Bourbeau,1,22,175,79,USA,1988,Winter,Calgary,Ice Hockey,0
14101,Stephen Norris Bourdow,1,26,193,89,USA,1992,Summer,Barcelo,Sailing,2
14113,Lloyd Henry Bourgeois,1,25,178,70,USA,1928,Summer,Amsterdam,Athletics,0
14128,"Clifford Frederick ""Cliff"" Bourland",1,27,183,75,USA,1948,Summer,London,Athletics,0
14128,"Clifford Frederick ""Cliff"" Bourland",1,27,183,75,USA,1948,Summer,London,Athletics,3
14153,"Richard James ""Dick"" Boushka",1,22,195,95,USA,1956,Summer,Melbourne,Basketball,3
14180,KC Boutiette,1,23,180,70,USA,1994,Winter,Lillehammer,Speed Skating,0
14180,KC Boutiette,1,27,180,70,USA,1998,Winter,gano,Speed Skating,0
14180,KC Boutiette,1,27,180,70,USA,1998,Winter,gano,Speed Skating,0
14180,KC Boutiette,1,27,180,70,USA,1998,Winter,gano,Speed Skating,0
14180,KC Boutiette,1,27,180,70,USA,1998,Winter,gano,Speed Skating,0
14180,KC Boutiette,1,31,180,70,USA,2002,Winter,Salt Lake City,Speed Skating,0
14180,KC Boutiette,1,35,180,70,USA,2006,Winter,Torino,Speed Skating,0
14180,KC Boutiette,1,35,180,70,USA,2006,Winter,Torino,Speed Skating,0
14239,"Dold Paul ""Don"" Bowden",1,20,190,73,USA,1956,Summer,Melbourne,Athletics,0
14248,Brittany Starr Bowe,0,25,170,66,USA,2014,Winter,Sochi,Speed Skating,0
14248,Brittany Starr Bowe,0,25,170,66,USA,2014,Winter,Sochi,Speed Skating,0
14248,Brittany Starr Bowe,0,25,170,66,USA,2014,Winter,Sochi,Speed Skating,0
14248,Brittany Starr Bowe,0,25,170,66,USA,2014,Winter,Sochi,Speed Skating,0
14249,Riddick Lamont Bowe,1,21,195,99,USA,1988,Summer,Seoul,Boxing,2
14250,Alex Bowen,1,22,196,102,USA,2016,Summer,Rio de Janeiro,Water Polo,0
14253,Carol Ann Bower,0,28,172,74,USA,1984,Summer,Los Angeles,Rowing,3
14255,John Ford Bower,1,23,178,83,USA,1964,Winter,Innsbruck,Nordic Combined,0
14255,John Ford Bower,1,23,178,83,USA,1964,Winter,Innsbruck,Cross Country Skiing,0
14255,John Ford Bower,1,27,178,83,USA,1968,Winter,Grenoble,Nordic Combined,0
14255,John Ford Bower,1,27,178,83,USA,1968,Winter,Grenoble,Cross Country Skiing,0
14260,"William Jay Bowerman, Jr.",1,29,178,69,USA,1972,Winter,Sapporo,Biathlon,0
14260,"William Jay Bowerman, Jr.",1,29,178,69,USA,1972,Winter,Sapporo,Biathlon,0
14266,"Frentorish ""Tori"" Bowie",0,25,175,58,USA,2016,Summer,Rio de Janeiro,Athletics,2
14266,"Frentorish ""Tori"" Bowie",0,25,175,58,USA,2016,Summer,Rio de Janeiro,Athletics,1
14266,"Frentorish ""Tori"" Bowie",0,25,175,58,USA,2016,Summer,Rio de Janeiro,Athletics,3
14273,"Chester A. ""Chet"" Bowman",1,22,175,70,USA,1924,Summer,Paris,Athletics,0
14274,Christopher Nicol Bowman,1,20,178,70,USA,1988,Winter,Calgary,Figure Skating,0
14274,Christopher Nicol Bowman,1,24,178,70,USA,1992,Winter,Albertville,Figure Skating,0
14275,Janine Ann Bowman,0,27,168,61,USA,2000,Summer,Sydney,Shooting,0
14276,"Maddison Michelle ""Maddie"" Bowman",0,20,155,63,USA,2014,Winter,Sochi,Freestyle Skiing,3
14280,"Sidney Shepherd ""Sid"" Bowman",1,20,175,70,USA,1928,Summer,Amsterdam,Athletics,0
14280,"Sidney Shepherd ""Sid"" Bowman",1,25,175,70,USA,1932,Summer,Los Angeles,Athletics,0
14284,Heather Erin Bown,0,21,188,90,USA,2000,Summer,Sydney,Volleyball,0
14284,Heather Erin Bown,0,25,188,90,USA,2004,Summer,Athi,Volleyball,0
14284,Heather Erin Bown,0,29,188,90,USA,2008,Summer,Beijing,Volleyball,2
14287,Dennis Chester Bowsher,1,29,175,73,USA,2012,Summer,London,Modern Pentathlon,0
14299,Shannon Leigh Boxx,0,27,172,67,USA,2004,Summer,Athi,Football,3
14299,Shannon Leigh Boxx,0,31,172,67,USA,2008,Summer,Beijing,Football,3
14299,Shannon Leigh Boxx,0,35,172,67,USA,2012,Summer,London,Football,3
14332,"James Felton ""Jim"" Boyd",1,25,180,79,USA,1956,Summer,Melbourne,Boxing,3
14338,Micah than Boyd,1,26,191,95,USA,2008,Summer,Beijing,Rowing,1
14339,"Pamela Joan ""Pam"" Boyd (-Petroski)",0,28,167,73,USA,1984,Summer,Los Angeles,Handball,0
14349,"Patricia ""Patty"" Boydstun (-Hovdey)",0,20,153,50,USA,1972,Winter,Sapporo,Alpine Skiing,0
14356,Gregory Vaitl Greg Boyer,1,30,190,95,USA,1988,Summer,Seoul,Water Polo,2
14394,Megan Bozek,0,22,173,77,USA,2014,Winter,Sochi,Ice Hockey,2
14395,"Edward Scott ""Scotty"" Bozek",1,21,183,76,USA,1972,Summer,Munich,Fencing,0
14395,"Edward Scott ""Scotty"" Bozek",1,25,183,76,USA,1976,Summer,Montreal,Fencing,0
14395,"Edward Scott ""Scotty"" Bozek",1,25,183,76,USA,1976,Summer,Montreal,Fencing,0
14467,Diane Rene Bracalente (-Moliro),0,25,162,61,USA,1988,Summer,Seoul,Hockey,0
14473,Diane Braceland (-Vreugdenhil),0,26,163,62,USA,1976,Summer,Montreal,Rowing,0
14477,"Claude Odell Bracey, Jr.",1,18,180,70,USA,1928,Summer,Amsterdam,Athletics,0
14483,Kevin M. Bracken,1,28,168,63,USA,2000,Summer,Sydney,Wrestling,0
14489,Marvin Bracy,1,22,175,78,USA,2016,Summer,Rio de Janeiro,Athletics,0
14496,"James Edward ""Jim"" Bradford",1,23,183,116.5,USA,1952,Summer,Helsinki,Weightlifting,2
14496,"James Edward ""Jim"" Bradford",1,31,183,116.5,USA,1960,Summer,Roma,Weightlifting,2
14497,Rebekah Dianne Bradford,0,26,180,70,USA,2010,Winter,Vancouver,Speed Skating,0
14498,Vincent Hayden Senser Bradford,0,29,183,61,USA,1984,Summer,Los Angeles,Fencing,0
14498,Vincent Hayden Senser Bradford,0,29,183,61,USA,1984,Summer,Los Angeles,Fencing,0
14504,"William Warren ""Bill"" Bradley",1,21,196,93,USA,1964,Summer,Tokyo,Basketball,3
14508,Myron Bruce Bradley,1,21,188,91,USA,1968,Summer,Mexico City,Water Polo,0
14508,Myron Bruce Bradley,1,25,188,91,USA,1972,Summer,Munich,Water Polo,1
14509,Elizabeth Bradley,0,27,185,64,USA,1988,Summer,Seoul,Rowing,0
14510,Everett Lewis Bradley,1,22,178,79,USA,1920,Summer,Antwerpen,Athletics,2
14511,Michael Sheehan Bradley,1,21,185,74,USA,2008,Summer,Beijing,Football,0
14513,Stephen Shelton Bradley,1,30,175,74,USA,1992,Summer,Barcelo,Equestrianism,0
14513,Stephen Shelton Bradley,1,30,175,74,USA,1992,Summer,Barcelo,Equestrianism,0
14521,Mark Daniel Bradshaw,1,26,175,70,USA,1988,Summer,Seoul,Diving,0
14529,"James H. ""Jim"" Brady",1,29,185,86,USA,1992,Summer,Barcelo,Sailing,2
14531,"Rhonda Arnetta Brady (-Gilles, -Anderson)",0,17,155,56,USA,1976,Summer,Montreal,Athletics,0
14543,"Arthur George ""Art"" Bragg",1,21,175,70,USA,1952,Summer,Helsinki,Athletics,0
14544,"Dold George ""Don"" Bragg",1,25,190,89,USA,1960,Summer,Roma,Athletics,3
14553,"Terrence Paul ""Terry"" Brahm",1,25,180,65,USA,1988,Summer,Seoul,Athletics,0
14600,Nicole Christine Bragh,0,29,188,73,USA,2008,Summer,Beijing,Beach Volleyball,0
14615,"Daniel Oliver ""Dan"" Brand",1,25,195,93,USA,1960,Summer,Roma,Wrestling,0
14615,"Daniel Oliver ""Dan"" Brand",1,29,195,93,USA,1964,Summer,Tokyo,Wrestling,1
14635,Will Brandenburg,1,23,185,89,USA,2010,Winter,Vancouver,Alpine Skiing,0
14653,Terry Michael Brands,1,32,162,58,USA,2000,Summer,Sydney,Wrestling,1
14654,"Thomas Nelson ""Tom"" Brands, II",1,28,165,62,USA,1996,Summer,Atlanta,Wrestling,3
14696,Keith Alan Brantly,1,34,180,64,USA,1996,Summer,Atlanta,Athletics,0
14785,"Eric Oliver ""Nick"" Bravin",1,21,178,82,USA,1992,Summer,Barcelo,Fencing,0
14785,"Eric Oliver ""Nick"" Bravin",1,25,178,82,USA,1996,Summer,Atlanta,Fencing,0
14785,"Eric Oliver ""Nick"" Bravin",1,25,178,82,USA,1996,Summer,Atlanta,Fencing,0
14814,Bennie Jamaal Brazell,1,22,185,78,USA,2004,Summer,Athi,Athletics,0
14819,David Joseph Brcic,1,26,188,85,USA,1984,Summer,Los Angeles,Football,0
14827,Dominic Angelo Breazeale,1,26,201,116,USA,2012,Summer,London,Boxing,0
14841,"Alexander Dalglish Neilson ""Alex"" Breckenridge",1,28,176,65,USA,1960,Summer,Roma,Athletics,0
14847,Charlotte Bredahl (-Baker),0,35,175,61,USA,1992,Summer,Barcelo,Equestrianism,0
14847,Charlotte Bredahl (-Baker),0,35,175,61,USA,1992,Summer,Barcelo,Equestrianism,1
14862,Elaine Breeden (-Penrose),0,19,180,73,USA,2008,Summer,Beijing,Swimming,0
14862,Elaine Breeden (-Penrose),0,19,180,73,USA,2008,Summer,Beijing,Swimming,0
14862,Elaine Breeden (-Penrose),0,19,180,73,USA,2008,Summer,Beijing,Swimming,2
14863,George Thomas Breen,1,21,183,83,USA,1956,Summer,Melbourne,Swimming,1
14863,George Thomas Breen,1,21,183,83,USA,1956,Summer,Melbourne,Swimming,1
14863,George Thomas Breen,1,21,183,83,USA,1956,Summer,Melbourne,Swimming,2
14863,George Thomas Breen,1,25,183,83,USA,1960,Summer,Roma,Swimming,1
14876,"James Steven ""Jim"" Bregman",1,22,170,80,USA,1964,Summer,Tokyo,Judo,1
14905,Mark Anthony Breland,1,21,190,67,USA,1984,Summer,Los Angeles,Boxing,3
14912,Eli Bremer,1,30,183,76,USA,2008,Summer,Beijing,Modern Pentathlon,0
14924,"Cynthia Mae ""Cindy"" Bremser (-Whitmore)",0,31,162,51,USA,1984,Summer,Los Angeles,Athletics,0
14945,John Joseph Brenn,1,28,180,73,USA,1908,Summer,London,Athletics,0
14945,John Joseph Brenn,1,28,180,73,USA,1908,Summer,London,Athletics,0
14978,George Stuart Bretll,1,24,180,62,USA,1920,Summer,Antwerpen,Athletics,0
14988,"Gregory ""Greg"" Bretz",1,19,188,88,USA,2010,Winter,Vancouver,Snowboarding,0
14988,"Gregory ""Greg"" Bretz",1,23,188,88,USA,2014,Winter,Sochi,Snowboarding,0
15001,Derrick Keith Brew,1,26,185,81,USA,2004,Summer,Athi,Athletics,1
15001,Derrick Keith Brew,1,26,185,81,USA,2004,Summer,Athi,Athletics,3
15009,"James Turner ""Jim"" Brewer",1,20,206,100,USA,1972,Summer,Munich,Basketball,2
15015,"Elizabeth Evad ""Betty"" Brey (Mullen-)",0,24,165,59,USA,1956,Summer,Melbourne,Swimming,2
15028,Brett Hunter Brian,1,25,172,90,USA,1988,Summer,Seoul,Weightlifting,0
15028,Brett Hunter Brian,1,29,172,90,USA,1992,Summer,Barcelo,Weightlifting,0
15029,Morgan Paige Brian,0,23,170,58,USA,2016,Summer,Rio de Janeiro,Football,0
15042,Carlos Martin Briceno,1,24,193,89,USA,1992,Summer,Barcelo,Volleyball,1
15051,Erika Eloise Bricker (-Holderith),0,15,175,64,USA,1964,Summer,Tokyo,Swimming,3
15053,Charles Edward Brickley,1,20,178,82,USA,1912,Summer,Stockholm,Athletics,0
15062,"James Gregory ""Jim"" Bridges",1,21,188,84,USA,1972,Winter,Sapporo,Bobsleigh,0
15064,"Bradley Michael ""Brad"" Bridgewater",1,23,190,84,USA,1996,Summer,Atlanta,Swimming,3
15091,"David Michael ""Mike"" Bright",1,26,193,84,USA,1964,Summer,Tokyo,Volleyball,0
15091,"David Michael ""Mike"" Bright",1,30,193,84,USA,1968,Summer,Mexico City,Volleyball,0
15092,"Patricia Ann Lucas ""Patti"" Bright",0,23,161,50,USA,1964,Summer,Tokyo,Volleyball,0
15092,"Patricia Ann Lucas ""Patti"" Bright",0,27,161,50,USA,1968,Summer,Mexico City,Volleyball,0
15095,"Timothy William ""Tim"" Bright",1,24,188,79,USA,1984,Summer,Los Angeles,Athletics,0
15095,"Timothy William ""Tim"" Bright",1,28,188,79,USA,1988,Summer,Seoul,Athletics,0
15095,"Timothy William ""Tim"" Bright",1,31,188,79,USA,1992,Summer,Barcelo,Athletics,0
15112,Melissa Jane Briley (-Mieras),0,19,160,50,USA,1976,Summer,Montreal,Diving,0
15118,"John Manning ""Jack"" Brinck",1,19,189,83,USA,1928,Summer,Amsterdam,Rowing,3
15124,"David Liddell ""Dave"" Brink",1,20,186,77,USA,1968,Summer,Mexico City,Cycling,0
15143,David John Brinton,1,21,175,65,USA,1988,Summer,Seoul,Cycling,0
15151,Valerie Ann Brisco-Hooks,0,24,170,62,USA,1984,Summer,Los Angeles,Athletics,3
15151,Valerie Ann Brisco-Hooks,0,24,170,62,USA,1984,Summer,Los Angeles,Athletics,3
15151,Valerie Ann Brisco-Hooks,0,24,170,62,USA,1984,Summer,Los Angeles,Athletics,3
15151,Valerie Ann Brisco-Hooks,0,28,170,62,USA,1988,Summer,Seoul,Athletics,0
15151,Valerie Ann Brisco-Hooks,0,28,170,62,USA,1988,Summer,Seoul,Athletics,2
15157,"Joseph Gerard ""Joe"" Briski",1,28,185,86,USA,1984,Winter,Sarajevo,Bobsleigh,0
15168,Barbara Ann Britch (-Craig),0,20,167,59,USA,1972,Winter,Sapporo,Cross Country Skiing,0
15168,Barbara Ann Britch (-Craig),0,20,167,59,USA,1972,Winter,Sapporo,Cross Country Skiing,0
15169,Summer Britcher,0,19,180,71,USA,2014,Winter,Sochi,Luge,0
15197,Herman Harold Brix,1,21,190,100,USA,1928,Summer,Amsterdam,Athletics,2
15227,Allison M. Brock,0,36,168,59,USA,2016,Summer,Rio de Janeiro,Equestrianism,0
15227,Allison M. Brock,0,36,168,59,USA,2016,Summer,Rio de Janeiro,Equestrianism,1
15228,Calvin Vance Brock,1,25,185,101,USA,2000,Summer,Sydney,Boxing,0
15267,"Michael Warren ""Mike"" Brodie",1,23,178,62,USA,1964,Summer,Tokyo,Athletics,0
15288,Tim Broe,1,27,180,68,USA,2004,Summer,Athi,Athletics,0
15303,"Cynthia Jane ""Cindy"" Brogdon",0,19,177,70,USA,1976,Summer,Montreal,Basketball,2
15309,"Kenneth L. ""Kenny"" Brokenburr",1,31,179,77,USA,2000,Summer,Sydney,Athletics,3
15325,Trayvon Jaquez Bromell,1,21,175,70,USA,2016,Summer,Rio de Janeiro,Athletics,0
15325,Trayvon Jaquez Bromell,1,21,175,70,USA,2016,Summer,Rio de Janeiro,Athletics,0
15329,"Joseph M. Bromilow, Jr.",1,26,174,63,USA,1908,Summer,London,Athletics,0
15349,John Bryan Bronson,1,23,183,80,USA,1996,Summer,Atlanta,Athletics,0
15356,"Robert Wesley ""Bob"" Brooke",1,23,188,94,USA,1984,Winter,Sarajevo,Ice Hockey,0
15369,Charles Robert Brookins,1,24,175,64,USA,1924,Summer,Paris,Athletics,0
15372,Brandon Brooks,1,23,198,111,USA,2004,Summer,Athi,Water Polo,0
15372,Brandon Brooks,1,27,198,111,USA,2008,Summer,Beijing,Water Polo,2
15374,"Christopher Dean ""Chris"" Brooks",1,29,173,75,USA,2016,Summer,Rio de Janeiro,Gymstics,0
15374,"Christopher Dean ""Chris"" Brooks",1,29,173,75,USA,2016,Summer,Rio de Janeiro,Gymstics,0
15374,"Christopher Dean ""Chris"" Brooks",1,29,173,75,USA,2016,Summer,Rio de Janeiro,Gymstics,0
15374,"Christopher Dean ""Chris"" Brooks",1,29,173,75,USA,2016,Summer,Rio de Janeiro,Gymstics,0
15374,"Christopher Dean ""Chris"" Brooks",1,29,173,75,USA,2016,Summer,Rio de Janeiro,Gymstics,0
15374,"Christopher Dean ""Chris"" Brooks",1,29,173,75,USA,2016,Summer,Rio de Janeiro,Gymstics,0
15374,"Christopher Dean ""Chris"" Brooks",1,29,173,75,USA,2016,Summer,Rio de Janeiro,Gymstics,0
15376,"David Alan ""Dave"" Brooks",1,24,175,68,USA,1964,Winter,Innsbruck,Ice Hockey,0
15381,"Herbert Paul ""Herb"" Brooks",1,26,186,98,USA,1964,Winter,Innsbruck,Ice Hockey,0
15381,"Herbert Paul ""Herb"" Brooks",1,30,186,98,USA,1968,Winter,Grenoble,Ice Hockey,0
15382,Holly Brooks (-Whitney),0,27,168,61,USA,2010,Winter,Vancouver,Cross Country Skiing,0
15382,Holly Brooks (-Whitney),0,27,168,61,USA,2010,Winter,Vancouver,Cross Country Skiing,0
15382,Holly Brooks (-Whitney),0,27,168,61,USA,2010,Winter,Vancouver,Cross Country Skiing,0
15382,Holly Brooks (-Whitney),0,27,168,61,USA,2010,Winter,Vancouver,Cross Country Skiing,0
15382,Holly Brooks (-Whitney),0,27,168,61,USA,2010,Winter,Vancouver,Cross Country Skiing,0
15382,Holly Brooks (-Whitney),0,31,168,61,USA,2014,Winter,Sochi,Cross Country Skiing,0
15382,Holly Brooks (-Whitney),0,31,168,61,USA,2014,Winter,Sochi,Cross Country Skiing,0
15382,Holly Brooks (-Whitney),0,31,168,61,USA,2014,Winter,Sochi,Cross Country Skiing,0
15384,John William Brooks,1,26,170,66,USA,1936,Summer,Berlin,Athletics,0
15385,Lance Brooks,1,28,198,123,USA,2012,Summer,London,Athletics,0
15391,"Stephen Harrington ""Steve"" Brooks",1,19,191,90,USA,1968,Summer,Mexico City,Rowing,0
15392,Tia Ra'shone Brooks,0,21,183,109,USA,2012,Summer,London,Athletics,0
15393,Tony Dean Brooks,1,25,191,82,USA,1976,Summer,Montreal,Rowing,0
15401,Susan Sharp Broome,0,29,185,70,USA,1988,Summer,Seoul,Rowing,0
15410,Dario Brose,1,22,170,70,USA,1992,Summer,Barcelo,Football,0
15412,"John Teahan ""Jack"" Brosius, III",1,32,183,81,USA,1972,Summer,Munich,Canoeing,0
15423,Neal LaMoy Broten,1,20,175,70,USA,1980,Winter,Lake Placid,Ice Hockey,3
15463,Alice Regi Brown (-Harris),0,23,159,59,USA,1984,Summer,Los Angeles,Athletics,2
15463,Alice Regi Brown (-Harris),0,23,159,59,USA,1984,Summer,Los Angeles,Athletics,3
15463,Alice Regi Brown (-Harris),0,27,159,59,USA,1988,Summer,Seoul,Athletics,3
15469,Barbara Marie Brown,0,18,153,48,USA,1972,Winter,Sapporo,Figure Skating,0
15470,Barbara A. Brown,0,19,180,62,USA,1960,Summer,Roma,Athletics,0
15471,Barry Ross Brown,1,30,196,91,USA,1964,Summer,Tokyo,Volleyball,0
15473,"Benjamin Gene ""Benny"" Brown",1,22,180,74,USA,1976,Summer,Montreal,Athletics,3
15475,"William Tennt ""Billy"" Brown",1,17,190,75,USA,1936,Summer,Berlin,Athletics,0
15477,Bobby Brown,1,22,188,82,USA,2014,Winter,Sochi,Freestyle Skiing,0
15478,"William Vincent ""Buddy"" Brown",1,20,175,62,USA,1976,Summer,Montreal,Equestrianism,0
15478,"William Vincent ""Buddy"" Brown",1,20,175,62,USA,1976,Summer,Montreal,Equestrianism,0
15480,Carol Page Brown,0,23,172,67,USA,1976,Summer,Montreal,Rowing,1
15482,Charles Erwin Brown,1,24,186,89,USA,1972,Winter,Sapporo,Ice Hockey,2
15486,"Charles ""Charlie"" Brown",1,25,168,57,USA,1964,Summer,Tokyo,Boxing,1
15491,"Cynthia Louise ""Cindy"" Brown",0,23,188,75,USA,1988,Summer,Seoul,Basketball,3
15493,Colton Brown,1,24,183,91,USA,2016,Summer,Rio de Janeiro,Judo,0
15496,Craig Brown,1,38,170,70,USA,2014,Winter,Sochi,Curling,0
15506,Derek Dwane Brown,1,26,188,79,USA,1996,Summer,Atlanta,Handball,0
15508,"Doris Elaine Brown (Severtson-, -Heritage)",0,26,163,51,USA,1968,Summer,Mexico City,Athletics,0
15509,"Charles Douglas ""Doug"" Brown",1,20,188,69,USA,1972,Summer,Munich,Athletics,0
15509,"Charles Douglas ""Doug"" Brown",1,24,188,69,USA,1976,Summer,Montreal,Athletics,0
15511,Dustin James Brown,1,25,183,94,USA,2010,Winter,Vancouver,Ice Hockey,2
15511,Dustin James Brown,1,29,183,94,USA,2014,Winter,Sochi,Ice Hockey,0
15513,Earlene Brown (Dennis-),0,21,175,114,USA,1956,Summer,Melbourne,Athletics,0
15513,Earlene Brown (Dennis-),0,21,175,114,USA,1956,Summer,Melbourne,Athletics,0
15513,Earlene Brown (Dennis-),0,25,175,114,USA,1960,Summer,Roma,Athletics,1
15513,Earlene Brown (Dennis-),0,25,175,114,USA,1960,Summer,Roma,Athletics,0
15513,Earlene Brown (Dennis-),0,29,175,114,USA,1964,Summer,Tokyo,Athletics,0
15516,Erika Lynn Brown,0,25,170,64,USA,1998,Winter,gano,Curling,0
15516,Erika Lynn Brown,0,41,170,64,USA,2014,Winter,Sochi,Curling,0
15523,"George Henry Brown, Jr.",1,20,185,79,USA,1952,Summer,Helsinki,Athletics,0
15528,Greg Curtis Brown,1,19,183,86,USA,1988,Winter,Calgary,Ice Hockey,0
15528,Greg Curtis Brown,1,23,183,86,USA,1992,Winter,Albertville,Ice Hockey,0
15529,"Horace Hallock ""Hal"" Brown",1,22,172,66,USA,1920,Summer,Antwerpen,Athletics,0
15529,"Horace Hallock ""Hal"" Brown",1,22,172,66,USA,1920,Summer,Antwerpen,Athletics,3
15537,Jason Brown,1,19,170,61,USA,2014,Winter,Sochi,Figure Skating,0
15537,Jason Brown,1,19,170,61,USA,2014,Winter,Sochi,Figure Skating,1
15542,"Jothan W. ""Jon"" Brown",1,27,200,98,USA,1996,Summer,Atlanta,Rowing,0
15546,"Judith Lynne ""Judi"" Brown (-King, -Clarke)",0,23,180,67,USA,1984,Summer,Los Angeles,Athletics,2
15547,Julie Ann Brown,0,29,168,49,USA,1984,Summer,Los Angeles,Athletics,0
15555,"Lawrence Harvey ""Larry"" Brown",1,24,178,73,USA,1964,Summer,Tokyo,Basketball,3
15559,Leroy Taylor Brown,1,22,178,64,USA,1924,Summer,Paris,Athletics,2
15560,Mackenzie Brown,0,21,178,75,USA,2016,Summer,Rio de Janeiro,Archery,0
15563,"Matthew Benjamin ""Matt"" Brown",1,25,182,93,USA,2008,Summer,Beijing,Baseball,1
15575,Reyldo Ray Brown,1,17,193,89,USA,1968,Summer,Mexico City,Athletics,0
15577,Roberta Joanne Brown,0,25,175,69,USA,1972,Summer,Munich,Athletics,0
15580,"Rold James ""Ron"" Brown",1,23,180,84,USA,1984,Summer,Los Angeles,Athletics,0
15580,"Rold James ""Ron"" Brown",1,23,180,84,USA,1984,Summer,Los Angeles,Athletics,3
15591,T'erea Brown,0,22,175,64,USA,2012,Summer,London,Athletics,0
15592,"Ellison Myers ""Tarzan"" Brown",1,21,170,63,USA,1936,Summer,Berlin,Athletics,0
15593,"Terrezene ""Terri"" Brown",0,17,174,61,USA,1964,Summer,Tokyo,Athletics,0
15595,"Christi ""Ti"" Brown",0,24,183,77,USA,1992,Summer,Barcelo,Rowing,0
15597,Travis Brown,1,31,183,74,USA,2000,Summer,Sydney,Cycling,0
15601,Vivian Dolores Brown (-Reed),0,22,173,63,USA,1964,Summer,Tokyo,Athletics,0
15603,Wendy Renee Brown,0,22,180,70,USA,1988,Summer,Seoul,Athletics,0
15604,Will Brown,1,24,170,61,USA,2016,Summer,Rio de Janeiro,Shooting,0
15604,Will Brown,1,24,170,61,USA,2016,Summer,Rio de Janeiro,Shooting,0
