ID,name,Sex,Age,Height,Weight,NOC,Year,Season,City,Sport,Medal
32316,"Walton Glenn Eller, III",1,22,188,82,USA,2004,Summer,Athi,Shooting,No
32316,"Walton Glenn Eller, III",1,26,188,82,USA,2008,Summer,Beijing,Shooting,Gold
32316,"Walton Glenn Eller, III",1,30,188,82,USA,2012,Summer,London,Shooting,No
32316,"Walton Glenn Eller, III",1,34,188,82,USA,2016,Summer,Rio de Janeiro,Shooting,No
32318,"John Jacob ""Jack"" Eller, Jr.",1,28,175,80,USA,1912,Summer,Stockholm,Athletics,No
32318,"John Jacob ""Jack"" Eller, Jr.",1,28,175,80,USA,1912,Summer,Stockholm,Athletics,No
32319,Dawn L. Ellerbe,0,26,186,111,USA,2000,Summer,Sydney,Athletics,No
32342,Jere Lee Elliott,1,21,173,69,USA,1968,Winter,Grenoble,Alpine Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,21,178,73,USA,1964,Winter,Innsbruck,Cross Country Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,21,178,73,USA,1964,Winter,Innsbruck,Cross Country Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,21,178,73,USA,1964,Winter,Innsbruck,Cross Country Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,25,178,73,USA,1968,Winter,Grenoble,Cross Country Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,25,178,73,USA,1968,Winter,Grenoble,Cross Country Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,25,178,73,USA,1968,Winter,Grenoble,Cross Country Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,25,178,73,USA,1968,Winter,Grenoble,Cross Country Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,29,178,73,USA,1972,Winter,Sapporo,Cross Country Skiing,No
32348,"Michael Wordsworth ""Mike"" Elliott",1,29,178,73,USA,1972,Winter,Sapporo,Cross Country Skiing,No
32358,"Charles Ray ""Charley"" Ellis",1,20,170,64,USA,1964,Summer,Tokyo,Boxing,No
32365,Everett Ralph Ellis,1,23,180,81,USA,1920,Summer,Antwerpen,Athletics,No
32369,"Kathleen ""Kathy"" Ellis (-Landgraf, -Greer)",0,17,169,59,USA,1964,Summer,Tokyo,Swimming,Bronze
32369,"Kathleen ""Kathy"" Ellis (-Landgraf, -Greer)",0,17,169,59,USA,1964,Summer,Tokyo,Swimming,Gold
32369,"Kathleen ""Kathy"" Ellis (-Landgraf, -Greer)",0,17,169,59,USA,1964,Summer,Tokyo,Swimming,Bronze
32369,"Kathleen ""Kathy"" Ellis (-Landgraf, -Greer)",0,17,169,59,USA,1964,Summer,Tokyo,Swimming,Gold
32370,Kevin Ray Ellis,1,32,185,84,USA,2006,Winter,Torino,Skeleton,No
32373,Meredith Lorraine Ellis,0,15,172,59,USA,1956,Summer,Melbourne,Athletics,No
32376,Romallis Ellis,1,22,171,60,USA,1988,Summer,Seoul,Boxing,Bronze
32382,Taylor Ellis-Watson,0,23,183,65,USA,2016,Summer,Rio de Janeiro,Athletics,Gold
32384,Brady Lee Ellison,1,19,181,86,USA,2008,Summer,Beijing,Archery,No
32384,Brady Lee Ellison,1,19,181,86,USA,2008,Summer,Beijing,Archery,No
32384,Brady Lee Ellison,1,23,181,86,USA,2012,Summer,London,Archery,No
32384,Brady Lee Ellison,1,23,181,86,USA,2012,Summer,London,Archery,Silver
32384,Brady Lee Ellison,1,27,181,86,USA,2016,Summer,Rio de Janeiro,Archery,Bronze
32384,Brady Lee Ellison,1,27,181,86,USA,2016,Summer,Rio de Janeiro,Archery,Silver
32391,Ahmed Elmaghraby,1,28,178,77,USA,1996,Summer,Atlanta,Hockey,No
32404,Amanda Elmore,0,25,180,80,USA,2016,Summer,Rio de Janeiro,Rowing,Gold
32460,Janet Ely (-Lagourgue),0,18,163,54,USA,1972,Summer,Munich,Diving,No
32460,Janet Ely (-Lagourgue),0,18,163,54,USA,1972,Summer,Munich,Diving,No
32460,Janet Ely (-Lagourgue),0,22,163,54,USA,1976,Summer,Montreal,Diving,No
32478,"Richard John ""Dick"" Emberger",1,26,183,77,USA,1964,Summer,Tokyo,Athletics,No
32488,Brent Robert Emery,1,26,170,66,USA,1984,Summer,Los Angeles,Cycling,Silver
32491,Robert Simpson Emery,1,21,175,64,USA,1920,Summer,Antwerpen,Athletics,No
32502,David Aclethe Emma,1,23,175,79,USA,1992,Winter,Albertville,Ice Hockey,No
32517,"Matthew D. ""Matt"" Emmons",1,23,175,84,USA,2004,Summer,Athi,Shooting,No
32517,"Matthew D. ""Matt"" Emmons",1,23,175,84,USA,2004,Summer,Athi,Shooting,No
32517,"Matthew D. ""Matt"" Emmons",1,23,175,84,USA,2004,Summer,Athi,Shooting,Gold
32517,"Matthew D. ""Matt"" Emmons",1,27,175,84,USA,2008,Summer,Beijing,Shooting,No
32517,"Matthew D. ""Matt"" Emmons",1,27,175,84,USA,2008,Summer,Beijing,Shooting,Silver
32517,"Matthew D. ""Matt"" Emmons",1,31,175,84,USA,2012,Summer,London,Shooting,No
32517,"Matthew D. ""Matt"" Emmons",1,31,175,84,USA,2012,Summer,London,Shooting,Bronze
32517,"Matthew D. ""Matt"" Emmons",1,35,175,84,USA,2016,Summer,Rio de Janeiro,Shooting,No
32545,"Schuyler Colfax ""Sky"" Enck",1,24,178,73,USA,1924,Summer,Paris,Athletics,Bronze
32560,Audun Gudmund Endestad,1,31,185,75,USA,1984,Winter,Sarajevo,Cross Country Skiing,No
32561,Lori Ann Endicott (-Vandersnick),0,24,175,69,USA,1992,Summer,Barcelo,Volleyball,Bronze
32561,Lori Ann Endicott (-Vandersnick),0,28,175,69,USA,1996,Summer,Atlanta,Volleyball,No
32615,Svend Robert Husted Engedal,1,28,178,75,USA,1956,Summer,Melbourne,Football,No
32622,"Martin Stephen ""Marty"" Engel",1,20,187,86,USA,1952,Summer,Helsinki,Athletics,No
32652,Whitney Elizabeth Engen,0,28,170,65,USA,2016,Summer,Rio de Janeiro,Football,No
32673,"Caroline Lynne ""Carrie"" Englert (-Zimmerman)",0,18,163,49,USA,1976,Summer,Montreal,Gymstics,No
32673,"Caroline Lynne ""Carrie"" Englert (-Zimmerman)",0,18,163,49,USA,1976,Summer,Montreal,Gymstics,No
32673,"Caroline Lynne ""Carrie"" Englert (-Zimmerman)",0,18,163,49,USA,1976,Summer,Montreal,Gymstics,No
32673,"Caroline Lynne ""Carrie"" Englert (-Zimmerman)",0,18,163,49,USA,1976,Summer,Montreal,Gymstics,No
32673,"Caroline Lynne ""Carrie"" Englert (-Zimmerman)",0,18,163,49,USA,1976,Summer,Montreal,Gymstics,No
32673,"Caroline Lynne ""Carrie"" Englert (-Zimmerman)",0,18,163,49,USA,1976,Summer,Montreal,Gymstics,No
32695,Molly Marie Engstrom,0,22,175,78,USA,2006,Winter,Torino,Ice Hockey,Bronze
32695,Molly Marie Engstrom,0,26,175,78,USA,2010,Winter,Vancouver,Ice Hockey,Silver
32709,"Chris Ennis, Jr.",1,28,185,71,USA,2004,Summer,Athi,Canoeing,No
32717,Paul N. Enquist,1,28,198,93,USA,1984,Summer,Los Angeles,Rowing,Gold
32721,Harold Bradford Enright,1,22,178,68,USA,1912,Summer,Stockholm,Athletics,No
32746,Mark Bruce Enyeart,1,22,183,70,USA,1976,Summer,Montreal,Athletics,No
32774,Brendan Eppert,1,24,178,76,USA,1994,Winter,Lillehammer,Speed Skating,No
32779,Christi Epps,0,25,175,66,USA,2016,Summer,Rio de Janeiro,Athletics,No
32884,Andrew Brodie Erickson,1,21,180,74,USA,1998,Winter,gano,Biathlon,No
32885,Bret E. Erickson,1,31,188,95,USA,1992,Summer,Barcelo,Shooting,No
32885,Bret E. Erickson,1,35,188,95,USA,1996,Summer,Atlanta,Shooting,No
32885,Bret E. Erickson,1,43,188,95,USA,2004,Summer,Athi,Shooting,No
32885,Bret E. Erickson,1,43,188,95,USA,2004,Summer,Athi,Shooting,No
32885,Bret E. Erickson,1,47,188,95,USA,2008,Summer,Beijing,Shooting,No
32887,Egon R. Erickson,1,23,180,72,USA,1912,Summer,Stockholm,Athletics,No
32888,Kari Marie Erickson (Liapis-),0,30,165,61,USA,2002,Winter,Salt Lake City,Curling,No
32889,Keith Raymond Erickson,1,20,196,86,USA,1964,Summer,Tokyo,Volleyball,No
32892,"Steven Richard ""Steve"" Erickson",1,22,183,98,USA,1984,Summer,Los Angeles,Sailing,Gold
33076,"Michael Anthony ""Mike"" Eruzione",1,25,178,84,USA,1980,Winter,Lake Placid,Ice Hockey,Gold
33079,Anthony Lee Ervin,1,19,191,80,USA,2000,Summer,Sydney,Swimming,Gold
33079,Anthony Lee Ervin,1,19,191,80,USA,2000,Summer,Sydney,Swimming,Silver
33079,Anthony Lee Ervin,1,31,191,80,USA,2012,Summer,London,Swimming,No
33079,Anthony Lee Ervin,1,35,191,80,USA,2016,Summer,Rio de Janeiro,Swimming,Gold
33079,Anthony Lee Ervin,1,35,191,80,USA,2016,Summer,Rio de Janeiro,Swimming,Gold
33083,Joseph John Erxleben,1,22,170,61,USA,1912,Summer,Stockholm,Athletics,No
33113,Robert L. Esche,1,28,185,95,USA,2006,Winter,Torino,Ice Hockey,No
33129,Vicente Escobedo,1,22,170,59,USA,2004,Summer,Athi,Boxing,No
33192,Marlen Esparza Puentes,0,22,160,51,USA,2012,Summer,London,Boxing,Bronze
33201,"Robert Douglas Espeseth, Jr.",1,30,193,95,USA,1984,Summer,Los Angeles,Rowing,Bronze
33201,"Robert Douglas Espeseth, Jr.",1,34,193,95,USA,1988,Summer,Seoul,Rowing,No
33262,Caldwell Blackman Esselstyn,1,22,192,89,USA,1956,Summer,Melbourne,Rowing,Gold
33298,Ellen Marie Estes (-Lee),0,21,182,77,USA,2000,Summer,Sydney,Water Polo,Silver
33298,Ellen Marie Estes (-Lee),0,25,182,77,USA,2004,Summer,Athi,Water Polo,Bronze
33322,"Christopher ""Chris"" Estrada",1,25,168,66,USA,2008,Summer,Beijing,Trampolining,No
33327,Jason Moses Estrada,1,23,185,113,USA,2004,Summer,Athi,Boxing,No
33333,Shawn Estrada,1,23,185,75,USA,2008,Summer,Beijing,Boxing,No
33363,"Mary Camille ""Kamie"" Ethridge",0,24,165,55,USA,1988,Summer,Seoul,Basketball,Gold
33396,"Edward Frederick ""Ed"" Etzel, Jr.",1,31,178,66,USA,1984,Summer,Los Angeles,Shooting,No
33396,"Edward Frederick ""Ed"" Etzel, Jr.",1,31,178,66,USA,1984,Summer,Los Angeles,Shooting,Gold
33424,Aja L. Evans,0,25,178,77,USA,2014,Winter,Sochi,Bobsleigh,Bronze
33426,Andrew Evans,1,25,198,114,USA,2016,Summer,Rio de Janeiro,Athletics,No
33428,"Arthur Thompson Evans, III",1,21,188,85,USA,1968,Summer,Mexico City,Rowing,No
33430,"William Best ""Billy"" Evans",1,24,185,84,USA,1956,Summer,Melbourne,Basketball,Gold
33438,Dwayne Eugene Evans,1,17,183,66,USA,1976,Summer,Montreal,Athletics,Bronze
33439,Eric Mayfield Evans,1,22,178,73,USA,1972,Summer,Munich,Canoeing,No
33449,Janet Beth Evans,0,17,167,54,USA,1988,Summer,Seoul,Swimming,Gold
33449,Janet Beth Evans,0,17,167,54,USA,1988,Summer,Seoul,Swimming,Gold
33449,Janet Beth Evans,0,17,167,54,USA,1988,Summer,Seoul,Swimming,Gold
33449,Janet Beth Evans,0,20,167,54,USA,1992,Summer,Barcelo,Swimming,Silver
33449,Janet Beth Evans,0,20,167,54,USA,1992,Summer,Barcelo,Swimming,Gold
33449,Janet Beth Evans,0,24,167,54,USA,1996,Summer,Atlanta,Swimming,No
33449,Janet Beth Evans,0,24,167,54,USA,1996,Summer,Atlanta,Swimming,No
33452,John Richard Evans,1,23,168,67,USA,1972,Summer,Munich,Canoeing,No
33455,Kenny Evans,1,21,188,74,USA,2000,Summer,Sydney,Athletics,No
33457,Lee Edward Evans,1,21,180,78,USA,1968,Summer,Mexico City,Athletics,Gold
33457,Lee Edward Evans,1,21,180,78,USA,1968,Summer,Mexico City,Athletics,Gold
33462,"Michael Scott ""Mike"" Evans",1,28,188,93,USA,1988,Summer,Seoul,Water Polo,Silver
33462,"Michael Scott ""Mike"" Evans",1,32,188,93,USA,1992,Summer,Barcelo,Water Polo,No
33462,"Michael Scott ""Mike"" Evans",1,36,188,93,USA,1996,Summer,Atlanta,Water Polo,No
33476,"Timothy Powell ""Tim"" Evans",1,22,162,55,USA,1992,Summer,Barcelo,Rowing,No
33477,"Jay Thomas ""Tommy"" Evans",1,21,167,67,USA,1952,Summer,Helsinki,Wrestling,Silver
33477,"Jay Thomas ""Tommy"" Evans",1,25,167,67,USA,1956,Summer,Melbourne,Wrestling,No
33477,"Jay Thomas ""Tommy"" Evans",1,25,167,67,USA,1956,Summer,Melbourne,Wrestling,No
33478,Tracy Evans,0,26,160,55,USA,1994,Winter,Lillehammer,Freestyle Skiing,No
33478,Tracy Evans,0,30,160,55,USA,1998,Winter,gano,Freestyle Skiing,No
33478,Tracy Evans,0,34,160,55,USA,2002,Winter,Salt Lake City,Freestyle Skiing,No
33505,Jeffrey Adam Everett,1,23,182,75,USA,2000,Summer,Sydney,Baseball,Gold
33507,"Daniel Joseph ""Danny Joe"" Everett",1,21,187,64,USA,1988,Summer,Seoul,Athletics,Bronze
33507,"Daniel Joseph ""Danny Joe"" Everett",1,21,187,64,USA,1988,Summer,Seoul,Athletics,Gold
33507,"Daniel Joseph ""Danny Joe"" Everett",1,25,187,64,USA,1992,Summer,Barcelo,Athletics,No
33509,John Gardner Everett,1,21,193,93,USA,1976,Summer,Montreal,Rowing,No
33510,David Mark Everett,1,20,183,70,USA,1988,Summer,Seoul,Athletics,No
33510,David Mark Everett,1,23,183,70,USA,1992,Summer,Barcelo,Athletics,No
33510,David Mark Everett,1,32,183,70,USA,2000,Summer,Sydney,Athletics,No
33513,Kirk Francis Everist,1,25,190,91,USA,1992,Summer,Barcelo,Water Polo,No
33513,Kirk Francis Everist,1,29,190,91,USA,1996,Summer,Atlanta,Water Polo,No
33524,"Christine Marie ""Chris"" Evert (-Lloyd, -Mill, -Norman)",0,33,167,57,USA,1988,Summer,Seoul,Tennis,No
33534,Marco Ray Evoniuk,1,26,178,65,USA,1984,Summer,Los Angeles,Athletics,No
33534,Marco Ray Evoniuk,1,26,178,65,USA,1984,Summer,Los Angeles,Athletics,No
33534,Marco Ray Evoniuk,1,30,178,65,USA,1988,Summer,Seoul,Athletics,No
33534,Marco Ray Evoniuk,1,34,178,65,USA,1992,Summer,Barcelo,Athletics,No
33536,Amanda Evora,0,25,152,45,USA,2010,Winter,Vancouver,Figure Skating,No
33547,"Henry Norwood ""Barney"" Ewell",1,30,180,71,USA,1948,Summer,London,Athletics,Silver
33547,"Henry Norwood ""Barney"" Ewell",1,30,180,71,USA,1948,Summer,London,Athletics,Silver
33547,"Henry Norwood ""Barney"" Ewell",1,30,180,71,USA,1948,Summer,London,Athletics,Gold
33553,Patrick Aloysius Ewing,1,21,213,109,USA,1984,Summer,Los Angeles,Basketball,Gold
33553,Patrick Aloysius Ewing,1,29,213,109,USA,1992,Summer,Barcelo,Basketball,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,26,185,79,USA,1900,Summer,Paris,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,26,185,79,USA,1900,Summer,Paris,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,26,185,79,USA,1900,Summer,Paris,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,30,185,79,USA,1904,Summer,St. Louis,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,30,185,79,USA,1904,Summer,St. Louis,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,30,185,79,USA,1904,Summer,St. Louis,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,32,185,79,USA,1906,Summer,Athi,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,32,185,79,USA,1906,Summer,Athi,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,34,185,79,USA,1908,Summer,London,Athletics,Gold
33557,"Raymond Clarence ""Ray"" Ewry",1,34,185,79,USA,1908,Summer,London,Athletics,Gold
33570,"Edward Dale ""Ed"" Eyestone",1,27,185,61,USA,1988,Summer,Seoul,Athletics,No
33570,"Edward Dale ""Ed"" Eyestone",1,31,185,61,USA,1992,Summer,Barcelo,Athletics,No
33610,"Joanne """" Fa'avesi",0,24,168,73,USA,2016,Summer,Rio de Janeiro,Rugby Sevens,No
33723,"August Oliver ""Gus"" Fager (Fagerstrm-)",1,32,178,61,USA,1924,Summer,Paris,Athletics,No
33723,"August Oliver ""Gus"" Fager (Fagerstrm-)",1,32,178,61,USA,1924,Summer,Paris,Athletics,Silver
33736,Aeriwentha Mae Faggs (-Starr),0,16,158,50,USA,1948,Summer,London,Athletics,No
33736,Aeriwentha Mae Faggs (-Starr),0,20,158,50,USA,1952,Summer,Helsinki,Athletics,No
33736,Aeriwentha Mae Faggs (-Starr),0,20,158,50,USA,1952,Summer,Helsinki,Athletics,No
33736,Aeriwentha Mae Faggs (-Starr),0,20,158,50,USA,1952,Summer,Helsinki,Athletics,Gold
33736,Aeriwentha Mae Faggs (-Starr),0,24,158,50,USA,1956,Summer,Melbourne,Athletics,No
33736,Aeriwentha Mae Faggs (-Starr),0,24,158,50,USA,1956,Summer,Melbourne,Athletics,No
33736,Aeriwentha Mae Faggs (-Starr),0,24,158,50,USA,1956,Summer,Melbourne,Athletics,Bronze
33749,Anthony Louis Fahden,1,26,181,71,USA,2012,Summer,London,Rowing,No
33749,Anthony Louis Fahden,1,30,181,71,USA,2016,Summer,Rio de Janeiro,Rowing,No
33781,"Stanley Clair ""Stan"" Fail",1,27,180,77,USA,1964,Winter,Innsbruck,Speed Skating,No
33787,"Lorraine Ming ""Lorrie"" Fair",0,22,160,56,USA,2000,Summer,Sydney,Football,Silver
33788,"Nicholas ""Nick"" Fairall",1,24,180,68,USA,2014,Winter,Sochi,Ski Jumping,No
33788,"Nicholas ""Nick"" Fairall",1,24,180,68,USA,2014,Winter,Sochi,Ski Jumping,No
33788,"Nicholas ""Nick"" Fairall",1,24,180,68,USA,2014,Winter,Sochi,Ski Jumping,No
33793,David William Fairbank,1,17,193,72,USA,1972,Summer,Munich,Swimming,Gold
33793,David William Fairbank,1,17,193,72,USA,1972,Summer,Munich,Swimming,Gold
33872,"Raymond Lawrence ""Ray"" Fales",1,29,177,77,USA,1964,Winter,Innsbruck,Luge,No
33875,Katelyn Falgowski,0,19,168,63,USA,2008,Summer,Beijing,Hockey,No
33875,Katelyn Falgowski,0,23,168,63,USA,2012,Summer,London,Hockey,No
33875,Katelyn Falgowski,0,27,168,63,USA,2016,Summer,Rio de Janeiro,Hockey,No
33894,Craig Dean Falkman,1,24,180,95,USA,1968,Winter,Grenoble,Ice Hockey,No
33922,"Frederick William ""Fred"" Faller",1,24,178,59,USA,1920,Summer,Antwerpen,Athletics,No
33922,"Frederick William ""Fred"" Faller",1,24,178,59,USA,1920,Summer,Antwerpen,Athletics,No
33922,"Frederick William ""Fred"" Faller",1,24,178,59,USA,1920,Summer,Antwerpen,Athletics,No
33924,Catrio Mary Fallon,0,25,185,77,USA,1996,Summer,Atlanta,Rowing,No
33939,Frank Steve Famiano,1,23,165,52,USA,1984,Summer,Los Angeles,Wrestling,No
33941,Anthony N. Famiglietti,1,25,173,57,USA,2004,Summer,Athi,Athletics,No
33941,Anthony N. Famiglietti,1,29,173,57,USA,2008,Summer,Beijing,Athletics,No
34045,"Joseph Halpin ""Joe"" Fargis, IV",1,36,187,75,USA,1984,Summer,Los Angeles,Equestrianism,Gold
34045,"Joseph Halpin ""Joe"" Fargis, IV",1,36,187,75,USA,1984,Summer,Los Angeles,Equestrianism,Gold
34045,"Joseph Halpin ""Joe"" Fargis, IV",1,40,187,75,USA,1988,Summer,Seoul,Equestrianism,No
34045,"Joseph Halpin ""Joe"" Fargis, IV",1,40,187,75,USA,1988,Summer,Seoul,Equestrianism,Silver
34064,"Michael Charles ""Mike"" Fari",1,18,155,48,USA,1976,Summer,Montreal,Wrestling,No
34093,"William Winfield ""Bill"" Farley",1,19,186,80,USA,1964,Summer,Tokyo,Swimming,No
34099,Carmen Farmer,0,35,185,82,USA,2016,Summer,Rio de Janeiro,Rugby Sevens,No
34100,George Robert Farmer,1,25,185,84,USA,1964,Winter,Innsbruck,Luge,No
34108,Sandra Marie Farmer-Patrick (Miller-),0,29,173,63,USA,1992,Summer,Barcelo,Athletics,Silver
34108,Sandra Marie Farmer-Patrick (Miller-),0,33,173,63,USA,1996,Summer,Atlanta,Athletics,No
34121,Yasmin Suzanne Farooq (-Waterman),0,26,161,49,USA,1992,Summer,Barcelo,Rowing,No
34121,Yasmin Suzanne Farooq (-Waterman),0,30,161,49,USA,1996,Summer,Atlanta,Rowing,No
34127,John Rold Farra,1,21,179,73,USA,1992,Winter,Albertville,Cross Country Skiing,No
34127,John Rold Farra,1,21,179,73,USA,1992,Winter,Albertville,Cross Country Skiing,No
34131,Tyler Farrar,1,28,183,73,USA,2012,Summer,London,Cycling,No
34135,"Edward Leo ""Eddie"" Farrell",1,26,183,75,USA,1912,Summer,Stockholm,Athletics,No
34135,"Edward Leo ""Eddie"" Farrell",1,26,183,75,USA,1912,Summer,Stockholm,Athletics,No
34141,"Felix Jeffrey ""Jeff"" Farrell",1,23,183,70,USA,1960,Summer,Roma,Swimming,Gold
34141,"Felix Jeffrey ""Jeff"" Farrell",1,23,183,70,USA,1960,Summer,Roma,Swimming,Gold
34151,"Thomas Francis ""Tom"" Farrell",1,20,172,64,USA,1964,Summer,Tokyo,Athletics,No
34151,"Thomas Francis ""Tom"" Farrell",1,24,172,64,USA,1968,Summer,Mexico City,Athletics,Bronze
34154,"William Cesar ""Willie"" Farrell",1,22,170,69,USA,1956,Summer,Melbourne,Diving,No
34163,Kaitlyn Brooke Farrington,0,24,163,57,USA,2014,Winter,Sochi,Snowboarding,Gold
34164,Kent Farrington,1,35,173,66,USA,2016,Summer,Rio de Janeiro,Equestrianism,No
34164,Kent Farrington,1,35,173,66,USA,2016,Summer,Rio de Janeiro,Equestrianism,Silver
34168,Kendrick James Farris,1,22,168,94,USA,2008,Summer,Beijing,Weightlifting,No
34168,Kendrick James Farris,1,26,168,94,USA,2012,Summer,London,Weightlifting,No
34168,Kendrick James Farris,1,30,168,94,USA,2016,Summer,Rio de Janeiro,Weightlifting,No
34225,Brian Fatih,1,39,191,109,USA,2012,Summer,London,Sailing,No
34233,Rachel Fattal,0,22,173,65,USA,2016,Summer,Rio de Janeiro,Water Polo,Gold
34257,Justin Faulk,1,21,183,98,USA,2014,Winter,Sochi,Ice Hockey,No
34288,"Joseph Patrick ""Joe"" Faust",1,17,183,84,USA,1960,Summer,Roma,Athletics,No
34301,William Benjamin Fauver,1,21,175,68,USA,1976,Winter,Innsbruck,Figure Skating,No
34301,William Benjamin Fauver,1,29,175,68,USA,1984,Winter,Sarajevo,Figure Skating,No
34315,Dold Emerson Favor,1,23,178,76,USA,1936,Summer,Berlin,Athletics,No
34316,"Suzanne Marie ""Suzy"" Favor-Hamilton",0,23,160,50,USA,1992,Summer,Barcelo,Athletics,No
34316,"Suzanne Marie ""Suzy"" Favor-Hamilton",0,27,160,50,USA,1996,Summer,Atlanta,Athletics,No
34316,"Suzanne Marie ""Suzy"" Favor-Hamilton",0,32,160,50,USA,2000,Summer,Sydney,Athletics,No
34326,Joy Lynn Fawcett (Biefeld-),0,28,165,59,USA,1996,Summer,Atlanta,Football,Gold
34326,Joy Lynn Fawcett (Biefeld-),0,32,165,59,USA,2000,Summer,Sydney,Football,Silver
34326,Joy Lynn Fawcett (Biefeld-),0,36,165,59,USA,2004,Summer,Athi,Football,Gold
34366,"Jas Fazli-Reed (-Lupulesku-, -Rather)",0,29,170,56,USA,2000,Summer,Sydney,Table Tennis,No
34366,"Jas Fazli-Reed (-Lupulesku-, -Rather)",0,29,170,56,USA,2000,Summer,Sydney,Table Tennis,No
34366,"Jas Fazli-Reed (-Lupulesku-, -Rather)",0,33,170,56,USA,2004,Summer,Athi,Table Tennis,No
34366,"Jas Fazli-Reed (-Lupulesku-, -Rather)",0,33,170,56,USA,2004,Summer,Athi,Table Tennis,No
34392,Kris Feddersen,1,30,178,79,USA,1994,Winter,Lillehammer,Freestyle Skiing,No
34399,Erich Herman Federschmidt,1,24,190,77,USA,1920,Summer,Antwerpen,Rowing,Silver
34400,Franz Henry Federschmidt,1,26,185,75,USA,1920,Summer,Antwerpen,Rowing,Silver
34430,John Richard Fee,1,24,188,82,USA,1976,Winter,Innsbruck,Luge,No
34430,John Richard Fee,1,28,188,82,USA,1980,Winter,Lake Placid,Luge,No
34433,Stefanie Fee,0,26,168,63,USA,2016,Summer,Rio de Janeiro,Hockey,No
34435,Carol Feeney,0,27,180,77,USA,1992,Summer,Barcelo,Rowing,Silver
34467,"James ""Jimmy"" Feigen",1,22,196,98,USA,2012,Summer,London,Swimming,Silver
34467,"James ""Jimmy"" Feigen",1,26,196,98,USA,2016,Summer,Rio de Janeiro,Swimming,Gold
34471,Benny Feilhaber,1,23,175,73,USA,2008,Summer,Beijing,Football,No
34551,Allyson Michelle Felix,0,18,168,56,USA,2004,Summer,Athi,Athletics,Silver
34551,Allyson Michelle Felix,0,22,168,56,USA,2008,Summer,Beijing,Athletics,Silver
34551,Allyson Michelle Felix,0,22,168,56,USA,2008,Summer,Beijing,Athletics,Gold
34551,Allyson Michelle Felix,0,26,168,56,USA,2012,Summer,London,Athletics,No
34551,Allyson Michelle Felix,0,26,168,56,USA,2012,Summer,London,Athletics,Gold
34551,Allyson Michelle Felix,0,26,168,56,USA,2012,Summer,London,Athletics,Gold
34551,Allyson Michelle Felix,0,26,168,56,USA,2012,Summer,London,Athletics,Gold
34551,Allyson Michelle Felix,0,30,168,56,USA,2016,Summer,Rio de Janeiro,Athletics,Silver
34551,Allyson Michelle Felix,0,30,168,56,USA,2016,Summer,Rio de Janeiro,Athletics,Gold
34551,Allyson Michelle Felix,0,30,168,56,USA,2016,Summer,Rio de Janeiro,Athletics,Gold
34578,"Richard ""Rich"" Fellers",1,52,183,77,USA,2012,Summer,London,Equestrianism,No
34578,"Richard ""Rich"" Fellers",1,52,183,77,USA,2012,Summer,London,Equestrianism,No
34582,Laurie Ann Fellner,0,24,178,64,USA,1992,Summer,Barcelo,Handball,No
34582,Laurie Ann Fellner,0,28,178,64,USA,1996,Summer,Atlanta,Handball,No
34584,David Munro Fellows,1,23,191,89,USA,1976,Summer,Montreal,Rowing,No
34590,Francis Lloyd Feltman,1,24,183,77,USA,1964,Winter,Innsbruck,Luge,No
34592,"Samuel Morse ""Sam"" Felton, Jr.",1,22,187,89,USA,1948,Summer,London,Athletics,No
34592,"Samuel Morse ""Sam"" Felton, Jr.",1,26,187,89,USA,1952,Summer,Helsinki,Athletics,No
34598,Lauren Fendrick,0,34,185,75,USA,2016,Summer,Rio de Janeiro,Beach Volleyball,No
34604,Amy Jun Feng,0,27,162,57,USA,1996,Summer,Atlanta,Table Tennis,No
34620,"Yijun ""Tom"" Feng",1,19,186,71,USA,2016,Summer,Rio de Janeiro,Table Tennis,No
34620,"Yijun ""Tom"" Feng",1,19,186,71,USA,2016,Summer,Rio de Janeiro,Table Tennis,No
34628,Jazmine Fenlator,0,28,175,78,USA,2014,Winter,Sochi,Bobsleigh,No
34640,"Peter Thomas ""Pete"" Fenson",1,37,182,75,USA,2006,Winter,Torino,Curling,Bronze
34662,"Dennis Lawrence ""Denny"" Fercho",1,26,183,82,USA,1996,Summer,Atlanta,Handball,No
